true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
erɪɡɛrɛ	aɾɣʒer	6	0.8571428571428571	1	2	4	True	0.8571428571428571	4.35	0.12428571428571428	0
erodɛrɛ	aʁudeɹ	6	0.8571428571428571	1	2	4	True	0.8571428571428571	2.55	0.07285714285714286	0
erɔɡatɪonɛm	eroɡatsiona	5	0.45454545454545453	7	1	3	False	0.45454545454545453	2.4	0.04363636363636363	0
erɔɡarɛ	eɾʊmɡara	4	0.5	4	1	2	True	0.5714285714285714	2.6	0.07428571428571429	0
ɛrrabʊndʊm	errabondʊm	2	0.2	8	0	2	False	0.2	0.3999999999999999	0.007999999999999998	0
ɛrrarɛ	ɛʁrarʊm	3	0.42857142857142855	4	1	1	True	0.5	2.1	0.07	0
ɛrrorɛm	eɾœʁɾa	7	1.0	0	4	3	True	1.0	4.5	0.12857142857142856	0
erʊdirɛ	erudrea	4	0.5714285714285714	4	0	3	True	0.5714285714285714	2.5999999999999996	0.07428571428571427	0
erʊmpɛrɛ	eʁɔmper	4	0.5	4	1	3	True	0.5	1.9	0.0475	0
eskʊlɛntʊm	eskulɛntʊm	1	0.1	9	0	1	True	0.1	0.4	0.008	0
etʰɔlɔɡɪam	etʊmlʊmʒia	7	0.7	4	3	3	True	0.7	4.95	0.099	0
ɛʊkʰarɪstɪam	ʊkʁɾistia	7	0.5833333333333334	5	3	4	True	0.5833333333333334	3.95	0.06583333333333334	0
ɛʊonymɔn	evɔnimʊm	6	0.75	2	1	5	True	0.75	1.8499999999999999	0.04625	0
ewaɡari	zvaɡara	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.65	0.04714285714285714	0
ewaneskɛrɛ	dvanwnɨθeɹ	8	0.8	2	4	4	True	0.8	5.7	0.114	0
ewaŋɡɛlɪkʊm	eβaŋxelekʊm	4	0.36363636363636365	7	2	2	True	0.36363636363636365	1.45	0.026363636363636363	0
ewaŋɡɛlɪʊm	eβaŋeljʊm	4	0.4	6	2	2	True	0.4	2.95	0.059000000000000004	0
ewɛrsorɛm	evɨɾəsoɹ	7	0.7777777777777778	3	4	2	True	0.7777777777777778	4.85	0.10777777777777776	0
ewɛrtɛrɛ	evɨɾəteɹ	7	0.875	2	3	3	True	0.875	4.1	0.1025	0
ewɪɡɪlarɛ	ovɛjelaɾ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.1999999999999997	0.07111111111111111	0
ewɪŋkɛrɛ	eviŋdser	6	0.75	3	2	3	True	0.75	2.95	0.07375000000000001	0
ewɪrarɛ	evirara	3	0.42857142857142855	4	1	2	True	0.42857142857142855	0.65	0.018571428571428572	0
ewɔkatɪonɛm	evokasjiʊmna	9	0.75	4	3	4	True	0.8181818181818182	3.95	0.07181818181818182	0
ewɔlutɪonɛm	avulutsjana	8	0.7272727272727273	4	2	5	False	0.7272727272727273	4.85	0.08818181818181818	0
ewɔlwɛrɛ	evolvejʊmna	9	0.8181818181818182	2	3	3	True	1.125	4.3500000000000005	0.10875000000000001	0
ewʊlɡarɛ	avylɡa	5	0.625	3	2	3	True	0.625	2.85	0.07125000000000001	0
ɛksakɛrbatɪonɛm	azzaseʁbasjona	10	0.6666666666666666	5	6	4	False	0.6666666666666666	5.25	0.07	0
ɛksaktɪonɛm	ɛɡzakθjʊm	7	0.6363636363636364	4	4	3	True	0.6363636363636364	4.1	0.07454545454545454	0
ɛksaɡɡɛratɪonɛm	ezzaʒeʁasjɔna	12	0.8	3	7	5	False	0.8	6.300000000000001	0.084	0
ɛksaɡɪtarɛ	ezadʒitrea	9	0.9	3	3	4	True	0.9	5.4	0.10800000000000001	0
ɛksaɡɪʊm	esɛaʒʊm	5	0.625	4	2	2	True	0.625	3.45	0.08625000000000001	0
ɛksalbarɛ	ʃalbrea	6	0.6666666666666666	4	2	3	True	0.6666666666666666	4.45	0.09888888888888889	0
ɛksaltarɛ	ɛɡzaltaa	4	0.4444444444444444	5	3	1	True	0.4444444444444444	2.15	0.04777777777777777	0
ɛksamɪnarɛ	eɡzamina	6	0.6	4	3	3	True	0.6	2.95	0.059000000000000004	0
ɛksanɪmɛm	eksanime	4	0.4444444444444444	5	1	3	False	0.4444444444444444	1.4	0.03111111111111111	0
ɛksaspɛratɪonɛm	azzaspeɾasona	9	0.6	6	5	4	False	0.6	5.25	0.07	0
ɛksaʊktorarɛ	ezautrarea	8	0.6666666666666666	5	3	4	True	0.6666666666666666	5.0	0.08333333333333333	0
ɛksaʊdirɛ	ɛɡzadira	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.15	0.04777777777777777	0
ɛksbɪbɛrɛ	zvea	9	1.0	0	5	4	True	1.0	5.9	0.13111111111111112	0
ɛkskɛllɛntɪam	ɛksɛllsɛnjsa	5	0.38461538461538464	9	3	1	False	0.38461538461538464	4.75	0.07307692307692308	0
ɛkskɛllɛrɛ	aksɛllera	4	0.4	6	1	3	False	0.4	2.0	0.04	0
ɛkskɛlsʊm	etsʃɛlsʊm	3	0.3333333333333333	6	2	1	False	0.3333333333333333	0.95	0.021111111111111112	0
ɛkskɛrnɛrɛ	akskɾeta	7	0.7	3	3	4	False	0.7	3.9	0.078	0
ɛkskɛssɪwʊm	eksɛsfivʊm	5	0.45454545454545453	6	3	2	False	0.45454545454545453	1.7	0.030909090909090907	0
ɛkskɪdɛrɛ	ɛksiza	6	0.6666666666666666	3	3	3	False	0.6666666666666666	3.65	0.0811111111111111	0
ɛkskɪpɛrɛ	etʃʃepprea	8	0.8	2	3	4	False	0.8888888888888888	3.4000000000000004	0.07555555555555557	0
ɛkskisɪonɛm	eksθisjʊm	6	0.5454545454545454	5	2	4	False	0.5454545454545454	3.8000000000000003	0.06909090909090909	0
ɛkskɪtarɛ	ɛksipta	4	0.4444444444444444	5	2	2	False	0.4444444444444444	3.15	0.06999999999999999	0
ɛkskludɛrɛ	eskluyer	5	0.5	5	2	3	True	0.5	3.4000000000000004	0.068	0
ɛksklusiwʊm	ekskusiβʊm	3	0.2727272727272727	8	2	1	False	0.2727272727272727	1.95	0.035454545454545454	0
ɛkskoɡɪtatɪonɛm	ɛkskoʒptasiona	6	0.4	9	3	3	False	0.4	3.4	0.04533333333333333	0
ɛkskoɡɪtarɛ	ɛkskoʒptara	3	0.2727272727272727	8	1	2	False	0.2727272727272727	2.15	0.039090909090909086	0
ɛkskɔkwɛrɛ	skɔatea	7	0.7	3	4	3	True	0.7	5.3500000000000005	0.10700000000000001	0
ɛkskɔrɪarɛ	ekkaʊiara	6	0.6	4	2	4	False	0.6	3.1999999999999997	0.064	0
ɛkskremɛntʊm	ekskʁementʊm	3	0.25	9	1	2	False	0.25	0.8999999999999999	0.014999999999999998	0
ɛkskʊrrɛrɛ	skuɾer	7	0.7	3	3	4	True	0.7	5.6000000000000005	0.11200000000000002	0
ɛkskʊrsɪonɛm	ekskursjiʊm	6	0.5	6	1	5	False	0.5	3.8	0.06333333333333332	0
ɛkskʊrsʊm	skursa	5	0.5555555555555556	4	2	3	False	0.5555555555555556	4.0	0.08888888888888889	0
ɛkskusatɪonɛm	skuzatsiʊmna	9	0.6923076923076923	6	3	4	False	0.6923076923076923	5.7	0.0876923076923077	0
ɛkskʊtɛrɛ	eskutae	6	0.6666666666666666	3	2	4	True	0.6666666666666666	3.2	0.07111111111111111	0
ɛksɛmplar	ɛɡeɑplɛaɹ	6	0.6666666666666666	4	4	1	True	0.6666666666666666	3.95	0.08777777777777779	0
ɛksɛmplarɛm	eɡzempae	8	0.7272727272727273	3	5	3	True	0.7272727272727273	4.35	0.07909090909090909	0
ɛksirɛ	eʃʲe	6	1.0	0	3	3	True	1.0	3.2	0.10666666666666667	0
ɛksɛrkerɛ	ezeɾʁser	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.35	0.09666666666666666	0
ɛksɛrkɪtʊm	ezɛɾtsitʊm	7	0.7	4	4	2	False	0.7	3.35	0.067	0
ɛksfolɪarɛ	ɛksfʊmlja	5	0.5	6	1	3	False	0.5	3.6	0.07200000000000001	0
ɛkshalarɛ	ɛɡzalaa	5	0.5555555555555556	4	4	1	True	0.5555555555555556	3.15	0.06999999999999999	0
ɛkshaʊrirɛ	ezauriɹa	7	0.7	3	4	3	True	0.7	3.5	0.07	0
ɛksheredarɛ	ɛɡzaʁada	8	0.7272727272727273	3	5	3	True	0.7272727272727273	5.05	0.09181818181818181	0
ɛkshɪberɛ	eziio	9	1.0	0	5	4	True	1.0	5.05	0.11222222222222222	0
ɛkshɔrtatɪonɛm	ezɔɾtasjona	9	0.6428571428571429	5	6	3	True	0.6428571428571429	6.1000000000000005	0.08714285714285715	0
ɛkshɔrtari	ezzɔptaa	7	0.7	3	5	2	False	0.7	4.1000000000000005	0.08200000000000002	0
ɛksɪɡɛrɛ	ezɛiʒira	7	0.875	1	3	4	True	0.875	3.3000000000000003	0.0825	0
ɛksɪɡwʊm	ezɛiɡwʊm	4	0.5	4	2	2	True	0.5	1.95	0.04875	0
ɛksilɛm	ezilɨ	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.85	0.08142857142857143	0
ɛksɪstɛntɪam	ɛɡzistɑnθa	7	0.5833333333333334	5	4	3	True	0.5833333333333334	3.4	0.056666666666666664	0
ɛksɪstɛrɛ	ezistea	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.05	0.06777777777777777	0
ɛksɪtɪalɛm	ezitsjala	8	0.8	3	3	4	False	0.8	4.85	0.09699999999999999	0
ɛksɪtɪʊm	ezitsio	7	0.875	1	3	4	False	0.875	3.6500000000000004	0.09125000000000001	0
ɛksɪtʊm	ezitʊm	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.45	0.041428571428571426	0
ɛksoratɪonɛm	ɛɡzoʁasjɔ	9	0.75	3	6	3	True	0.75	5.5	0.09166666666666666	0
ɛksɔrdiri	ezordrea	7	0.7777777777777778	3	2	4	True	0.7777777777777778	3.45	0.07666666666666667	0
ɛkspandɛrɛ	epɑdedeɾ	9	0.9	2	4	4	True	0.9	4.95	0.099	0
ɛkspɛdirɛ	ekspedia	4	0.4444444444444444	5	1	3	False	0.4444444444444444	1.7999999999999998	0.039999999999999994	0
ɛkspɛndɛrɛ	epondedeɹ	8	0.8	3	3	4	False	0.8	4.45	0.08900000000000001	0
ɛksplanatɪonɛm	ekspansθjʊmn	9	0.6428571428571429	6	3	5	False	0.6428571428571429	5.15	0.07357142857142858	0
ɛksplanarɛ	ekspanaɾ	4	0.4	6	2	2	False	0.4	2.6	0.052000000000000005	0
ɛksplɪkatɪonɛm	ekspikasjona	7	0.5	7	3	4	False	0.5	3.85	0.055	0
ɛksploratorɛm	ekspaʊɾdðoɾ	9	0.6923076923076923	4	5	4	False	0.6923076923076923	5.699999999999999	0.08769230769230768	0
ɛkspɔlirɛ	ekspʊmlja	6	0.6666666666666666	4	1	4	False	0.6666666666666666	2.8	0.06222222222222222	0
ɛksponɛrɛ	ekspora	4	0.4444444444444444	5	1	3	False	0.4444444444444444	2.6	0.05777777777777778	0
ɛkspɔrtatɪonɛm	ekspɔɾtasjana	7	0.5	7	3	4	False	0.5	4.45	0.06357142857142857	0
ɛksprɪmɛrɛ	ekspaimea	6	0.6	4	2	4	False	0.6	2.8	0.055999999999999994	0
ɛksprobrarɛ	espɹubɹaɹ	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.15	0.057272727272727274	0
ɛkspʊŋnatɪonɛm	espuɲatsiona	9	0.6428571428571429	6	4	4	False	0.6428571428571429	5.25	0.075	0
ɛkspʊŋnarɛ	espuɲana	7	0.7	4	3	3	True	0.7	3.5	0.07	0
ɛkspʊlsarɛ	ɛkspulsa	3	0.3	7	1	2	False	0.3	2.4	0.048	0
ɛkspʊŋɡɛrɛ	espundʒiɾa	9	0.9	2	4	4	False	0.9	5.45	0.109	0
ɛkspʊrɡatɪonɛm	ekpuʁɡasjɔna	9	0.6428571428571429	5	4	5	False	0.6428571428571429	4.75	0.06785714285714285	0
ɛkspʊrɡarɛ	ɛkspyʁɣaɾ	5	0.5	5	3	2	False	0.5	2.85	0.057	0
ɛkssekratɪonɛm	ɛɡzekʁasiɔna	9	0.6428571428571429	5	6	3	True	0.6428571428571429	3.9	0.055714285714285716	0
ɛkssɛkrari	ezekʁae	8	0.8	2	5	3	True	0.8	4.15	0.083	0
ɛkssɛkutɪonɛm	eɡzekutsje	10	0.7692307692307693	3	5	5	False	0.7692307692307693	5.8500000000000005	0.09000000000000001	0
ɛkssɛkwɪam	ezɛkwɐa	6	0.6	4	4	2	True	0.6	3.85	0.077	0
ɛkssɛkwɪas	ezɛkwja	6	0.6	4	4	2	True	0.6	4.45	0.08900000000000001	0
ɛkssɛkwi	eɡekita	8	1.0	2	4	2	True	1.0	4.050000000000001	0.10125000000000002	0
ɛkssɪkkatɪonɛm	ɛkssikasjona	6	0.42857142857142855	8	3	3	False	0.42857142857142855	3.65	0.052142857142857144	0
ɛkssɪkkarɛ	ensikaara	6	0.6	4	3	3	True	0.6	3.1	0.062	0
ɛkssɔlwɛrɛ	ʃɔʎera	8	0.8	2	5	3	True	0.8	5.8500000000000005	0.117	0
ɛksspɛktatɪonɛm	espeptatθjona	9	0.6	7	4	4	False	0.6	6.050000000000001	0.08066666666666668	0
ɛksspiratɪonɛm	akspiɾasjae	9	0.6428571428571429	5	5	4	False	0.6428571428571429	6.45	0.09214285714285715	0
ɛksspirarɛ	ekspiɾa	5	0.5	5	3	2	False	0.5	3.8000000000000003	0.07600000000000001	0
ɛksstɪŋktorɛm	ɛkstɛktœʁ	7	0.5384615384615384	6	4	3	False	0.5384615384615384	4.9	0.07538461538461538	0
ɛksstɪrpatɪonɛm	ekstiɾpasjɛna	9	0.6	6	4	5	False	0.6	5.45	0.07266666666666667	0
ɛksstɪrparɛ	ekstiʁpaa	6	0.5454545454545454	5	3	3	False	0.5454545454545454	3.1	0.056363636363636366	0
ɛkssukarɛ	eskuliaɾɹ	7	0.7777777777777778	3	4	2	True	0.7777777777777778	5.25	0.11666666666666667	0
ɛkssʊltatɪonɛm	ezultatsiona	9	0.6428571428571429	6	4	4	False	0.6428571428571429	5.25	0.075	0
ɛkssʊrɡɛrɛ	eʃsuɾəʒiɹ	9	0.9	1	5	4	True	0.9	5.5	0.11	0
ɛkstasɛm	ɛkstazis	3	0.375	5	2	1	False	0.375	1.2	0.03	0
ɛkstɛndɛrɛ	akstendea	5	0.5	5	1	4	False	0.5	2.1999999999999997	0.044	0
ɛkstensiwʊm	ekstensivʊm	2	0.18181818181818182	9	1	1	False	0.18181818181818182	0.44999999999999996	0.00818181818181818	0
ɛkstɛnʊatɪonɛm	ɛkstanyɛsjɔ	9	0.6428571428571429	7	3	4	False	0.7142857142857143	5.25	0.075	0
ɛkstɛrʊm	ɛsterʊm	2	0.25	6	1	1	True	0.25	1.2	0.03	0
ɛkstɛrɪorɛm	ekstɨɾliɹɾ	8	0.7272727272727273	3	3	5	False	0.7272727272727273	4.25	0.07727272727272727	0
ɛkstɛrmɪnatɪonɛm	astɛɾminasjɔn	9	0.5625	7	4	5	True	0.5625	5.65	0.07062500000000001	0
ɛkstɪŋɡwɛrɛ	eptiŋɡwiɾa	7	0.6363636363636364	4	3	4	False	0.6363636363636364	3.05	0.05545454545454545	0
ɛkstɔrkwerɛ	ettɔrtʃer	6	0.5454545454545454	5	4	2	False	0.5454545454545454	3.45	0.06272727272727273	0
ɛkstraɔrdɪnarɪʊm	ekstaordinaɾjʊm	6	0.375	10	2	4	False	0.375	3.2	0.04	0
ɛkstremʊm	estɹemʊ	4	0.4444444444444444	5	3	1	True	0.4444444444444444	2.45	0.05444444444444445	0
ɛkstrikarɛ	strikae	4	0.4	6	2	2	True	0.4	3.2	0.064	0
ɛkstrinsɛkʊm	ɛkstʁŋsɛka	5	0.4166666666666667	7	3	2	False	0.4166666666666667	3.6	0.060000000000000005	0
ɛkstrudɛrɛ	ekstɾuðiɾ	6	0.6	4	3	3	False	0.6	3.05	0.061	0
ɛkstʊrbarɛ	estʊmɾβa	7	0.7	4	4	2	True	0.7	3.8000000000000003	0.07600000000000001	0
ɛksʊlkɛratɪonɛm	ezuylseʁasjɔna	12	0.8	3	6	6	True	0.8	6.0	0.08	0
ɛksʊltatɪonɛm	ezultasjona	8	0.6153846153846154	5	4	4	True	0.6153846153846154	4.5	0.06923076923076923	0
ɛksʊltarɛ	ɛksylta	3	0.3333333333333333	6	1	2	False	0.3333333333333333	2.2	0.04888888888888889	0
ɛksʊwɪam	ezuvjɐ	8	1.0	0	4	4	True	1.0	4.3	0.1075	0
fabam	fava	2	0.4	3	2	0	True	0.4	1.25	0.05	0
fabɛllam	faβɛla	3	0.375	5	3	0	True	0.375	2.75	0.06875	0
fabrʊm	fabrʊm	0	0.0	6	0	0	True	0.0	0	0.0	1
fabrɪkatɪonɛm	fabʁikasjiona	7	0.5384615384615384	7	3	3	True	0.5384615384615384	3.15	0.04846153846153846	0
fabrɪkarɛ	fʊmbʒaikae	7	0.7	4	2	3	True	0.7777777777777778	4.3	0.09555555555555555	0
fabrirɛ	fəwrʲ	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.4	0.09714285714285714	0
fabʊlatɪonɛm	fabylasjɔ	7	0.5833333333333334	5	3	4	True	0.5833333333333334	4.45	0.07416666666666667	0
fabʊlari	ablaɹra	4	0.5	5	1	2	True	0.5	3.4	0.08499999999999999	0
fabʊlosʊm	fabuluzʊm	3	0.3333333333333333	6	1	2	True	0.3333333333333333	0.85	0.01888888888888889	0
faketɪam	faseɛsia	5	0.625	4	3	1	True	0.625	2.75	0.06875	0
faketʊm	fasaptʊm	3	0.375	5	1	1	False	0.42857142857142855	1.9	0.054285714285714284	0
fakɪalɛm	fasjall	4	0.5	4	2	2	True	0.5	3.0	0.075	0
fakɪɛm	aθɨ	5	0.8333333333333334	1	3	2	True	0.8333333333333334	3.7	0.12333333333333334	0
fakɪlɪtatɛm	fatileitata	6	0.5454545454545454	6	2	3	True	0.5454545454545454	2.65	0.04818181818181818	0
fakɪnɔrosʊm	fɐsinuɾozʊ	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.15	0.057272727272727274	0
fakɪnʊs	fɐsinuɾɐ	6	0.75	2	2	3	True	0.8571428571428571	3.1	0.08857142857142858	0
faktorɛm	fektora	3	0.375	5	1	2	True	0.375	1.8	0.045	0
fakʊltatɛm	fɐkuwdadɨ	7	0.7	3	4	3	True	0.7	3.0	0.06	0
fakʊndɪam	fakɔnda	3	0.3333333333333333	6	1	2	False	0.3333333333333333	2.2	0.04888888888888889	0
fakʊndʊm	fakundʊm	1	0.125	7	0	1	False	0.125	0.4	0.01	0
faɪkʊlɛntʊm	fakulɛntʊ	3	0.2727272727272727	8	1	2	True	0.2727272727272727	2.4	0.04363636363636363	0
faɪnɛratorɛm	fenertorea	6	0.5	6	1	5	False	0.5	3.4000000000000004	0.05666666666666667	0
faɪnʊm	feɛnʊm	2	0.3333333333333333	4	0	2	True	0.3333333333333333	0.6	0.02	0
faɡɛam	ajɐ	5	0.8333333333333334	1	3	2	True	0.8333333333333334	3.95	0.13166666666666668	0
faɡɪnʊm	fuina	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.0	0.08571428571428572	0
faldɪstolɪʊm	faldistɔɾjʊm	4	0.3333333333333333	8	1	3	True	0.3333333333333333	2.0	0.03333333333333333	0
falsarɛ	falsaa	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
famam	fama	1	0.2	4	1	0	True	0.2	1	0.04	0
famelɪkʊm	fəmɨɣʊm	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.0999999999999996	0.06888888888888887	0
famɪɡɛratʊm	fɐmiʒɨɾadʊ	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.6	0.06545454545454546	0
famosʊm	famosʊm	0	0.0	7	0	0	True	0.0	0	0.0	1
famʊlʊm	famulʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.4	0.011428571428571429	0
far	faɾroa	3	0.5	3	0	0	True	1.0	3	0.2	0
farkirɛ	faʁsiaa	4	0.5714285714285714	3	3	1	True	0.5714285714285714	2.4	0.06857142857142857	0
farinosʊm	fəinozʊm	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.65	0.03666666666666667	0
farnɛʊm	fraɲɲʊm	4	0.5714285714285714	4	1	2	True	0.5714285714285714	3.25	0.09285714285714286	0
farnʊm	farnia	2	0.3333333333333333	4	1	1	False	0.3333333333333333	1.4	0.04666666666666666	0
farraɡɪnɛm	frraeʒinea	6	0.6	5	2	3	True	0.6	3.95	0.079	0
farrɛʊm	faʁrʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.5	0.04285714285714286	0
fartʊm	aɾətʊ	4	0.6666666666666666	3	3	0	True	0.6666666666666666	3.2	0.10666666666666667	0
faskinam	fasin	3	0.375	5	2	1	True	0.375	3	0.075	0
faskɪnarɛ	fasaʃinara	4	0.4	6	1	2	True	0.4444444444444444	1.9	0.042222222222222223	0
faskɪnʊm	fasinoa	4	0.5	4	2	2	True	0.5	2.2	0.05500000000000001	0
faskɪɔlam	faʃjɔlɐ	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.2	0.07111111111111111	0
faskɛm	fastʃjɛ	4	0.5714285714285714	4	2	0	True	0.6666666666666666	2.75	0.09166666666666666	0
fastidirɛ	faʃtidraa	4	0.4444444444444444	6	1	2	True	0.4444444444444444	2.65	0.058888888888888886	0
fastidɪosʊm	fastidjuzʊm	3	0.2727272727272727	8	1	2	True	0.2727272727272727	1.45	0.026363636363636363	0
fastidɪʊm	fastʊiʊm	3	0.3333333333333333	7	1	1	True	0.3333333333333333	1.4	0.03111111111111111	0
fastiɡɪʊm	fastiʒjʊm	2	0.2222222222222222	7	1	1	True	0.2222222222222222	1.75	0.03888888888888889	0
fastʊm	fastʊm	0	0.0	6	0	0	True	0.0	0	0.0	1
fateri	-fasaɾa	5	0.7142857142857143	2	2	2	True	0.6666666666666666	3.05	0.10166666666666666	0
fatɪdɪkʊm	fatiðikʊm	3	0.3333333333333333	6	1	2	True	0.3333333333333333	0.25	0.005555555555555556	0
fatiɡarɛ	fatiɡaa	2	0.25	6	1	1	True	0.25	1.4	0.034999999999999996	0
fatʊm	fatʊm	0	0.0	5	0	0	True	0.0	0	0.0	1
faʊkes	fautes	2	0.3333333333333333	4	1	1	True	0.3333333333333333	0.65	0.021666666666666667	0
faʊstʊm	faustʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.4	0.011428571428571429	0
faʊtorɛm	fotœʁ	6	0.75	2	3	3	True	0.75	3.9000000000000004	0.0975	0
faʊkɛm	fθtʃa	5	0.8333333333333334	1	2	3	True	0.8333333333333334	3.9	0.13	0
faworɛm	favaɾa	5	0.7142857142857143	2	3	2	True	0.7142857142857143	3.25	0.09285714285714286	0
fekʊndʊm	fekɔndʊm	1	0.125	7	0	1	False	0.125	0.19999999999999996	0.004999999999999999	0
felikɪtatɛm	felesitadɨ	6	0.5454545454545454	5	3	3	True	0.5454545454545454	2.15	0.039090909090909086	0
felikɛm	feɾitʃa	4	0.5714285714285714	3	3	1	True	0.5714285714285714	3.25	0.09285714285714286	0
fɛllarɛ	felɔʊmna	6	0.75	2	2	3	True	0.8571428571428571	3.4499999999999997	0.09857142857142856	0
femɛllam	fəmɛlə	4	0.5	4	2	2	True	0.5	2.6	0.065	0
femɪnam	femina	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.0	0.02857142857142857	0
femɪninʊm	femininʊm	1	0.1111111111111111	8	0	1	True	0.1111111111111111	0.0	0.0	0
fɛmɔralɛm	famuɾala	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.0	0.06666666666666667	0
fɛmʊr	femuʁa	4	0.6666666666666666	2	1	2	True	0.8	2.1	0.084	0
fɛnɛstram	fenestra	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.4	0.03111111111111111	0
fenʊkʊlʊm	finwkulʊm	3	0.3333333333333333	6	0	3	True	0.3333333333333333	1.4	0.03111111111111111	0
fɛram	fjɛɾa	3	0.6	3	2	0	True	0.6	3.0	0.12	0
feralɛm	fɨɾɑl	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.3	0.09428571428571428	0
fɛrɛtrʊm	fɛɾetrʊm	2	0.25	6	1	1	True	0.25	1.2	0.03	0
ferɪas	fɛɾja	4	0.6666666666666666	2	2	2	True	0.6666666666666666	3.2	0.10666666666666667	0
fɛrirɛ	feɾia	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.6	0.08666666666666667	0
fɛrɪtatɛm	fliɛita	7	0.7777777777777778	4	3	2	True	0.7777777777777778	3.8	0.08444444444444445	0
fɛrmɛntatɪonɛm	farmentatsjʊa	7	0.5	7	2	5	False	0.5	4.7	0.06714285714285714	0
fɛrmɛntʊm	fɛʁmɑnta	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.5	0.05555555555555555	0
fɛrmɪʊm	fermio	4	0.5714285714285714	3	1	3	False	0.5714285714285714	1.4	0.04	0
fɛrramɛntʊm	eramjɛnta	6	0.5454545454545454	6	3	2	True	0.5454545454545454	4.800000000000001	0.08727272727272728	0
fɛrrarɪʊm	feeɾiʊm	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.4000000000000004	0.07555555555555557	0
fɛrratʊm	frratʊm	1	0.125	7	0	1	True	0.125	1	0.025	0
fɛrrɛʊm	frreʊm	2	0.2857142857142857	5	0	2	True	0.2857142857142857	1.2	0.03428571428571429	0
fɛrruɡɪnɛm	ferrudʒɛmnea	7	0.5833333333333334	6	2	2	True	0.7	4.35	0.087	0
fɛrʊlam	feʁula	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.1	0.060000000000000005	0
fɛrʊm	fjɛɾʊm	2	0.3333333333333333	4	1	0	True	0.4	2.0	0.08	0
fɛrwerɛ	ferveɹ	4	0.5714285714285714	3	2	2	False	0.5714285714285714	1.7	0.04857142857142857	0
fɛstinatɪonɛm	feʃtinɐsɐʊ	9	0.6923076923076923	4	4	5	True	0.6923076923076923	4.5	0.06923076923076923	0
fɛstinarɛ	festinaɾa	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.6	0.035555555555555556	0
festiwɪtatɛm	fostivitada	6	0.5	6	3	3	True	0.5	2.5	0.041666666666666664	0
fɛstiwʊm	fɛstivʊm	1	0.125	7	1	0	True	0.125	0.25	0.00625	0
fɛstukam	faty	6	0.75	2	3	3	True	0.75	4.8	0.12	0
festʊm	fɛsta	3	0.5	3	1	2	True	0.5	1.7999999999999998	0.05999999999999999	0
feterɛ	feder	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.25	0.041666666666666664	0
fetɪdʊm	fotidʊm	2	0.2857142857142857	5	0	2	True	0.2857142857142857	0.6	0.017142857142857144	0
fetarɛ	fəða	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.7	0.09000000000000001	0
fetorɛm	fedʊmra	5	0.7142857142857143	3	2	2	False	0.7142857142857143	2.85	0.08142857142857143	0
fɛʊdʊm	feʊdʊm	1	0.16666666666666666	5	0	1	True	0.16666666666666666	0.19999999999999996	0.006666666666666665	0
fibʊlam	febula	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.4	0.04	0
fɪktɪonɛm	fitsjuna	7	0.7777777777777778	3	2	4	False	0.7777777777777778	3.1	0.06888888888888889	0
fikʊm	fiɡʊm	1	0.2	4	1	0	True	0.2	0.5	0.02	0
fɪdelɛm	fedɛla	4	0.5714285714285714	3	1	3	True	0.5714285714285714	1.6	0.045714285714285714	0
fɪdelɪtatɛm	fedelptada	5	0.45454545454545453	6	2	3	False	0.45454545454545453	2.65	0.04818181818181818	0
