true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
karmɪnarɛ	karminare	2	0.2222222222222222	7	0	2	False	0.2222222222222222	0.19999999999999996	0.004444444444444444	0
karnarɪʊm	kaɾneɾo	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.0	0.08888888888888889	0
karnɪfɪkɛm	garnefidʃe	6	0.6	4	3	3	False	0.6	2.75	0.055	0
karnosʊm	kərnos	3	0.375	5	1	2	False	0.375	2.4	0.06	0
karotam	gaɾoðə	5	0.7142857142857143	2	4	1	True	0.7142857142857143	3.15	0.09	0
karpɛntʊm	ʃaʁβɑð	8	0.8888888888888888	1	6	2	True	0.8888888888888888	5.15	0.11444444444444445	0
karrukam	ɣarrotssa	6	0.6666666666666666	4	3	1	False	0.75	3.7	0.0925	0
karʊm	kaɾʊ	2	0.4	3	2	0	True	0.4	2.0	0.08	0
karyɔpʰyllʊm	ʒiʁɔf	11	0.9166666666666666	1	7	4	True	0.9166666666666666	8.899999999999999	0.14833333333333332	0
kasɛarɪʊm	geseɾo	8	0.8888888888888888	1	3	5	True	0.8888888888888888	4.25	0.09444444444444444	0
kassʊm	ɣasʊ	3	0.5	3	3	0	True	0.5	2.5	0.08333333333333333	0
kastaldʊm	ɣastaldo	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.7	0.03777777777777778	0
kastanɛam	kastan	3	0.3333333333333333	6	1	2	True	0.3333333333333333	3	0.06666666666666667	0
kastanɛʊm	ɣastaɲo	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.2	0.07111111111111111	0
kastiɡarɛ	ɣɐʃʤɡa	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.45	0.09888888888888889	0
kastratʊm	gastrato	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.45	0.03222222222222222	0
kastrʊm	kastru	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
kasʊm	gaso	3	0.6	2	2	1	True	0.6	1.45	0.057999999999999996	0
katapʰraktʊm	gatafratto	6	0.5	6	5	1	False	0.5	2.95	0.04916666666666667	0
kataraktam	ɣataʁatt	5	0.5	5	4	1	False	0.5	3.25	0.065	0
katekʰɪsmʊm	ɣadeʃizm	8	0.7272727272727273	3	6	2	True	0.7272727272727273	4.5	0.08181818181818182	0
katekʰizzarɛ	ɣadeɣidzzare	6	0.5	7	4	1	False	0.5	3.45	0.0575	0
katɛllam	gəðzea	7	0.875	1	5	2	True	0.875	4.4	0.11000000000000001	0
katɛllʊm	kətsel	5	0.625	3	2	3	False	0.625	3.8	0.095	0
katenarɛ	gadenare	3	0.375	5	2	1	True	0.375	0.7	0.017499999999999998	0
katʰɛdram	gadedrə	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.1	0.06888888888888889	0
katʰɛdralɛm	gadedralə	6	0.5454545454545454	5	4	2	True	0.5454545454545454	3.1	0.056363636363636366	0
katɪlinarɪʊm	ɣatilinario	5	0.4166666666666667	7	2	3	True	0.4166666666666667	1.7	0.028333333333333332	0
katinʊm	kətsɨn	5	0.7142857142857143	3	1	3	False	0.7142857142857143	2.55	0.07285714285714286	0
katɔrkʰiten	ɣatoʁɣit	7	0.6363636363636364	4	5	2	True	0.6363636363636364	4.5	0.08181818181818182	0
kattam	ɡata	3	0.5	3	3	0	True	0.5	2.5	0.08333333333333333	0
kaʊkʊm	ɣawɣ	5	0.8333333333333334	1	3	2	True	0.8333333333333334	3.75	0.125	0
kaʊdam	ɣola	5	0.8333333333333334	1	3	2	True	0.8333333333333334	2.95	0.09833333333333334	0
kaʊdalɛm	ɣodal	5	0.625	3	2	3	True	0.625	3.7	0.0925	0
kaʊdatʊm	ɣodado	6	0.75	2	3	3	True	0.75	3.15	0.07875	0
kaʊdɪkɛm	ɣaʊʤzɨ	6	0.75	2	4	2	True	0.75	4.4	0.11000000000000001	0
kaʊlɪkʊlʊm	ɣuɾeɣ	10	1.0	0	5	5	True	1.0	7.0	0.14	0
kaʊlɛm	ɣole	5	0.8333333333333334	1	2	3	True	0.8333333333333334	2.9	0.09666666666666666	0
kaʊma	kalma	1	0.2	4	0	1	True	0.2	1.0	0.04	0
kaʊtelam	ɣodel	6	0.75	2	3	3	True	0.75	3.95	0.09875	0
kaʊtɪonɛm	ɣosjo	8	0.8888888888888888	1	4	4	True	0.8888888888888888	5.95	0.1322222222222222	0
kaʊtʊm	ɣoto	5	0.8333333333333334	1	2	3	True	0.8333333333333334	2.9	0.09666666666666666	0
kawɪllari	ɣaviʎare	6	0.6666666666666666	3	4	2	True	0.6666666666666666	2.75	0.06111111111111111	0
kawarɛ	gave	5	0.8333333333333334	1	3	2	True	0.8333333333333334	2.7	0.09000000000000001	0
kawʊm	ɡoɾə	5	1.0	0	3	2	True	1.0	3.5	0.14	0
kedɛrɛ	ðʃeðere	5	0.7142857142857143	2	2	2	True	0.8333333333333334	2.15	0.07166666666666667	0
kɛdretʊm	dʃedredo	6	0.75	3	3	2	True	0.75	3.15	0.07875	0
kɛdrʊm	zeðʁ	6	1.0	0	4	2	True	1.0	3.7	0.12333333333333334	0
kɛlɛbrɛm	ðʃelebre	6	0.75	3	2	3	True	0.75	3.0999999999999996	0.07749999999999999	0
kɛlɛbratɪonɛm	zeleβʁazjo	10	0.7692307692307693	3	6	4	True	0.7692307692307693	6.9	0.10615384615384615	0
kɛlɛbrarɛ	θeleβɾaɾ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.05	0.09	0
kɛlɛrɛm	ðʃelere	6	0.8571428571428571	2	2	3	True	0.8571428571428571	3.0999999999999996	0.08857142857142856	0
kɛlɛrɪpɛdɛm	zeleʁibed	9	0.8181818181818182	2	4	5	True	0.8181818181818182	4.1	0.07454545454545454	0
kɛllam	ðʃeʎa	5	0.8333333333333334	1	4	1	True	0.8333333333333334	4.7	0.15666666666666668	0
kelarɛ	θelaɾ	3	0.5	3	2	1	True	0.5	1.9	0.06333333333333332	0
kɛlsɪtudɪnɛm	dʃelsiduʤne	9	0.75	4	4	4	True	0.75	4.9	0.08166666666666668	0
kɛltam	zelt	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.95	0.09833333333333334	0
kenakʊlʊm	zenaɣl	5	0.5555555555555556	4	3	2	True	0.5555555555555556	4.25	0.09444444444444444	0
kenarɛ	ðʃina	5	0.8333333333333334	2	2	2	True	0.8333333333333334	3.5	0.11666666666666667	0
kensorɛm	ðʃensor	4	0.5	5	2	1	True	0.5	3.5	0.0875	0
kensuram	zɑzyʁ	8	1.0	0	5	3	True	1.0	5.199999999999999	0.12999999999999998	0
kɛntaʊream	dʃendorea	7	0.7	4	3	3	False	0.7	4.15	0.083	0
kɛntʊrɪam	dʃenduɾje	9	1.0	1	4	4	False	1.0	5.75	0.12777777777777777	0
kepam	ðʃeabə	5	0.8333333333333334	2	3	0	True	1.0	3.75	0.15	0
kɛpʰalaɪam	zefɐleɪɐ	8	0.8	2	4	4	True	0.8	4.0	0.08	0
kepʊllam	zebolɐ	6	0.75	2	4	2	True	0.75	3.4000000000000004	0.085	0
kɛrasten	tʃeraste	4	0.5	5	2	1	True	0.5	2.45	0.061250000000000006	0
kerɛɔlʊm	θiɾuelo	7	0.875	1	3	4	True	0.875	3.9000000000000004	0.0975	0
kerɛʊm	ðʃero	5	0.8333333333333334	2	2	2	True	0.8333333333333334	3.7	0.12333333333333334	0
kɛrnɛrɛ	ðʃerne	6	0.8571428571428571	2	2	3	False	0.8571428571428571	3.9	0.11142857142857143	0
kerosʊm	ðʃeɾos	5	0.7142857142857143	3	3	1	True	0.7142857142857143	4.5	0.12857142857142856	0
kɛrtamɛn	tʃertame	5	0.625	4	2	2	False	0.625	2.65	0.06625	0
kɛrtɪtudɪnɛm	ðʃerʤðuʤne	10	0.8333333333333334	3	5	4	True	0.8333333333333334	6.65	0.11083333333333334	0
kɛrtarɛ	dʃerda	6	0.8571428571428571	2	3	2	True	0.8571428571428571	3.95	0.11285714285714286	0
kɛrtʊm	ðʃerðo	6	1.0	1	3	2	True	1.0	3.4000000000000004	0.11333333333333334	0
kɛrwam	ðʃerva	5	0.8333333333333334	2	3	1	False	0.8333333333333334	2.95	0.09833333333333334	0
kɛrwɛsɪam	zeɾəveʒɐ	9	1.0	0	5	4	True	1.0	5.85	0.13	0
kɛrwinʊm	ðʃervino	6	0.75	3	3	2	False	0.75	3.15	0.07875	0
kɛrwɪsɪam	ðʃervoðʒia	9	0.9	2	4	3	False	1.0	4.8	0.10666666666666666	0
kɛssatɪonɛm	tʃessatsione	7	0.5833333333333334	6	2	3	False	0.6363636363636364	3.6500000000000004	0.06636363636363637	0
kɛssarɛ	zɨzaɹ	6	0.8571428571428571	1	4	2	True	0.8571428571428571	3.65	0.10428571428571429	0
kʰalarɛ	kalare	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
kʰarakterɛm	gaɾaddere	7	0.6363636363636364	4	6	1	False	0.6363636363636364	4.2	0.07636363636363637	0
kʰartʊlarɪʊm	ɣɐɾətulaɾjʊ	8	0.6666666666666666	4	5	3	True	0.6666666666666666	6.1	0.10166666666666666	0
kʰɛlydrʊm	ʃelidʁ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.4	0.09777777777777778	0
kʰɔlɛram	ɣoleʁ	7	0.875	1	4	3	True	0.875	4.2	0.10500000000000001	0
kʰɔream	koɾea	4	0.5714285714285714	3	3	1	True	0.5714285714285714	3.0	0.08571428571428572	0
kʰɔrʊm	ɣoro	5	0.8333333333333334	1	3	2	True	0.8333333333333334	2.7	0.09000000000000001	0
kʰrɔnɪkʊm	ɣʁoniɣ	8	0.8888888888888888	1	5	3	True	0.8888888888888888	4.5	0.1	0
kehtʰɔnɪʊm	ttonio	8	0.8	2	4	4	False	0.8	4.45	0.08900000000000001	0
kɪbatɪonɛm	θeβaθjon	7	0.7	3	4	3	True	0.7	4.5	0.09	0
kɪbarɛ	zɨvaɹ	5	0.8333333333333334	1	3	2	True	0.8333333333333334	2.45	0.08166666666666668	0
kɪbʊm	zibʊ	3	0.6	2	2	1	True	0.6	1.75	0.07	0
kɪkadam	ðʃiɣaðə	7	1.0	1	4	2	True	1.0	3.65	0.10428571428571429	0
kɪkkʊm	ðʃuɣuɾe	7	1.0	0	4	2	True	1.1666666666666667	5.2	0.17333333333333334	0
kɪkɛr	ʃet	5	1.0	0	3	2	True	1.0	2.75	0.11	0
kɪkɛrkʊlam	ðʃiðʃerɣia	10	1.0	2	5	3	True	1.0	6.0	0.12	0
kɪkʰɔrɪʊm	ðʃiɣoaɾe	9	1.0	0	5	4	True	1.0	5.800000000000001	0.12888888888888891	0
kɪkɪndelam	zizedel	7	0.7	3	4	3	True	0.7	4.5	0.09	0
kɪkonɪam	ðʃigoɲɲa	7	0.875	2	4	2	True	0.875	4.25	0.10625	0
kɪkutam	ɣuɣudə	6	0.8571428571428571	1	4	2	True	0.8571428571428571	3.25	0.09285714285714286	0
kɪfram	ʃifʁ	5	0.8333333333333334	1	3	2	True	0.8333333333333334	3.0	0.1	0
kɪlɪʊm	ðʃiʎo	6	1.0	0	3	3	True	1.0	4.1	0.13666666666666666	0
kimɪkɛm	ðʃinðʃe	7	1.0	1	4	2	True	1.0	4.45	0.12714285714285714	0
kɪmʊssam	ðʃimoza	7	0.875	2	4	2	True	0.875	3.95	0.09875	0
kɪŋkɪnnʊm	ðʃinðʃino	9	1.0	1	5	3	True	1.0	5.7	0.12666666666666668	0
kɪŋkturam	dʃenduɾə	8	0.8888888888888888	1	6	2	False	0.8888888888888888	5.45	0.12111111111111111	0
kɪŋktʊm	dʃindo	7	1.0	0	5	2	False	1.0	4.45	0.12714285714285714	0
kɪnɛrɛʊm	θineɾeo	7	0.875	1	3	4	True	0.875	3.0999999999999996	0.07749999999999999	0
kɪnnʊm	ðʃeno	5	0.8333333333333334	1	3	2	True	0.8333333333333334	3.7	0.12333333333333334	0
kɪrkɪnɛm	θeɾθene	7	0.875	1	4	3	True	0.875	3.2	0.08	0
kɪrkɪnarɛ	θeɾθenaɾ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	3.4	0.07555555555555556	0
kɪrkɪnʊm	ðʃearɣən	8	1.0	2	3	3	True	1.0	5.2	0.13	0
kɪrkɪtarɛ	ðʃerðʃeða	9	1.0	2	4	3	True	1.0	4.800000000000001	0.10666666666666669	0
kɪrkarɛ	ʃɛʁʃe	7	1.0	0	4	3	True	1.0	3.9000000000000004	0.11142857142857143	0
kɪrkʊlarɛm	θiɾkulaɾ	7	0.7	3	4	3	True	0.7	4.3	0.086	0
kɪrkʊlarɛ	ðʃirɣula	7	0.7777777777777778	3	3	3	True	0.7777777777777778	4.4	0.09777777777777778	0
kɪrkʊmdarɛ	dʃirɣondare	7	0.6363636363636364	4	3	3	False	0.7	2.6500000000000004	0.053000000000000005	0
kɪrkʊmdukɛrɛ	dʃirɣondurre	9	0.75	4	4	4	False	0.75	4.4	0.07333333333333333	0
kɪrkʊmfɛrrɛ	θiɾɣfeɾiɾ	10	0.9090909090909091	1	6	4	True	0.9090909090909091	6.2	0.11272727272727273	0
kɪrkʊmflɛktɛrɛ	dʃirɣonʎeddere	13	0.9285714285714286	2	7	5	False	0.9285714285714286	5.800000000000001	0.08285714285714287	0
kɪrkʊmflʊɛrɛ	ðʃirɣonʎuire	11	0.9166666666666666	2	5	5	True	0.9166666666666666	5.250000000000001	0.08750000000000001	0
kɪrkʊmlɔkutɪonɛm	tʃirɣonloɣutsione	12	0.7058823529411765	6	5	5	False	0.75	4.9	0.061250000000000006	0
kɪrkʊmnawɪɡarɛ	ðʃirɲaviɡare	10	0.7142857142857143	5	5	4	True	0.7142857142857143	4.6000000000000005	0.06571428571428573	0
kɪrkʊmskribɛrɛ	siʁɣosɣʁiʁ	12	0.8571428571428571	2	8	4	True	0.8571428571428571	7.2	0.10285714285714286	0
kɪrkʊmwɛnirɛ	θiɾɣbeniɾ	10	0.8333333333333334	2	6	4	True	0.8333333333333334	5.45	0.09083333333333334	0
kɪrkʊmwɔlwɛrɛ	ziɾəɣuŋvulveɹ	13	1.0	1	7	5	True	1.0	6.300000000000001	0.09692307692307693	0
kɪstɛrnam	tʃisterna	5	0.5555555555555556	5	2	2	False	0.5555555555555556	2.45	0.05444444444444445	0
kɪtatɪonɛm	zitazjo	7	0.7	3	4	3	True	0.7	5.25	0.105	0
kɪtɛrɪorɛm	θideɾjoɾ	9	0.9	1	5	4	True	0.9	5.2	0.10400000000000001	0
kɪtʰaram	zidɐɾɐ	8	1.0	0	5	3	True	1.0	4.4	0.11000000000000001	0
kɪtʰarɔɪdʊm	sitaʁist	9	0.8181818181818182	2	5	4	True	0.8181818181818182	5.25	0.09545454545454546	0
kiwɪkʊm	ðʃivigo	7	1.0	1	4	2	True	1.0	3.2	0.09142857142857143	0
klamorɛm	klamœʁ	4	0.5	4	2	2	True	0.5	2.7	0.0675	0
klareskɛrɛ	ʃɣlɐɾɨzeɹ	10	1.0	1	5	4	True	1.0	5.6000000000000005	0.11200000000000002	0
klarɪtatɛm	klarita	4	0.4	6	2	2	True	0.4	3.0	0.06	0
klararɛ	klaɾaɾ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
klaʊdɪkatɪonɛm	ɣloʤɣasjo	11	0.7857142857142857	3	6	5	True	0.7857142857142857	8.2	0.11714285714285713	0
klaʊdɪkarɛ	ɣloʤɣare	7	0.7	3	3	4	True	0.7	4.15	0.083	0
klaʊdɛrɛ	klo	6	0.75	2	2	4	True	0.75	5.2	0.13	0
klaʊstɛllʊm	ɣjavisteʎo	9	0.8181818181818182	3	5	3	True	0.8181818181818182	5.8	0.10545454545454545	0
klaʊsʊlam	ɣlola	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.7	0.10444444444444445	0
klaʊsuram	ɣlizuɾə	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.35	0.09666666666666666	0
klawikʰɔrdɪʊm	ɣlaviɣordo	8	0.6153846153846154	5	5	3	True	0.6153846153846154	4.45	0.06846153846153846	0
klawʊm	kjavo	4	0.6666666666666666	2	3	1	True	0.6666666666666666	1.95	0.065	0
klementɪssɪmʊm	glemenʤzzimo	8	0.5714285714285714	6	5	3	False	0.5714285714285714	3.45	0.04928571428571429	0
klɛpsydram	ɣlessidra	5	0.5	5	3	2	False	0.5	2.4	0.048	0
klerɪkʊm	ɣjeriɣo	6	0.75	2	4	2	True	0.75	2.7	0.0675	0
klimakterɪkʊm	ɣlimɐdeɾiɣʊ	8	0.6153846153846154	5	6	2	True	0.6153846153846154	4.45	0.06846153846153846	0
klinɪkʊm	ɣliniɣ	5	0.625	3	3	2	True	0.625	3.0	0.075	0
klinarɛ	kinare	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
kɔaktarɛ	aɣatʃaɾze	7	0.7777777777777778	3	3	2	True	0.875	4.2	0.10500000000000001	0
kɔaɡʊlatɪonɛm	goaɡulatsione	7	0.5384615384615384	7	2	4	False	0.5384615384615384	2.8499999999999996	0.04384615384615384	0
kɔaleskɛrɛ	ɣuɐlɨzeɹ	9	0.9	1	4	5	True	0.9	3.8	0.076	0
kɔartarɛ	ɣuɐɾətaɹ	7	0.875	2	3	3	True	0.875	4.15	0.10375000000000001	0
kɔkkɪnam	goðʃʃiniʎa	9	0.9	2	4	2	True	1.125	4.45	0.11125	0
kɔkkʊm	ɣoɣy	6	1.0	0	4	2	True	1.0	3.2	0.10666666666666667	0
kɔkturam	ɣotuɾə	6	0.75	2	4	2	True	0.75	3.7	0.0925	0
kodɪkɛm	ɣoʤðʃe	6	0.8571428571428571	1	4	2	True	0.8571428571428571	3.95	0.11285714285714286	0
kodɪkɪllʊm	ɣuʤzilʊ	8	0.8	2	5	3	True	0.8	5.2	0.10400000000000001	0
kɔɪrkerɛ	koeɾθeɾ	6	0.75	2	3	3	True	0.75	2.9	0.0725	0
kɔɪrkɪtɪonɛm	ɣoeʁzizjo	11	0.9166666666666666	1	6	5	True	0.9166666666666666	6.25	0.10416666666666667	0
koɡɪtabʊndʊm	ɣodʒidabondo	8	0.6666666666666666	5	4	3	False	0.6666666666666666	3.9000000000000004	0.065	0
koɡɪtatɪonɛm	ɣoʒitasjo	8	0.6666666666666666	4	5	3	True	0.6666666666666666	5.5	0.09166666666666666	0
kɔŋnatʊm	nat	5	0.625	3	3	2	True	0.625	5	0.125	0
koŋnomɛn	ɣoɲomen	4	0.5	4	3	1	True	0.5	1.95	0.04875	0
kɔhabɪtarɛ	ɣoaβitaɾ	7	0.7	3	4	3	True	0.7	3.65	0.073	0
kɔhaɪrerɛ	kuɨɾiɹ	8	0.8888888888888888	1	3	5	True	0.8888888888888888	4.25	0.09444444444444444	0
kɔhɪberɛ	koiβiɾ	7	0.875	1	3	4	True	0.875	3.15	0.07875	0
kɔhɔnɛstarɛ	ɣoonestaɾ	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.1	0.056363636363636366	0
kɔhɔrtɛm	ɣoɾde	8	1.0	0	5	3	True	1.0	4.35	0.10874999999999999	0
kɔɪtʊm	koit	4	0.6666666666666666	2	1	3	True	0.6666666666666666	2.0	0.06666666666666667	0
kɔlapʰʊm	ɣolbo	7	0.875	1	4	3	True	0.875	3.95	0.09875	0
kɔllaʊdarɛ	ɣoʎoðare	8	0.8	2	4	4	True	0.8	3.3500000000000005	0.067	0
kɔllektam	ɣoʎetta	6	0.6666666666666666	3	5	1	False	0.6666666666666666	3.75	0.08333333333333333	0
kɔllektɪonɛm	ɣoleɣtsie	9	0.75	3	5	4	False	0.75	5.7	0.095	0
kɔllektiwʊm	ɣoleɣʤβo	9	0.8181818181818182	2	6	3	True	0.8181818181818182	5.45	0.09909090909090909	0
kɔlleɡɪʊm	ɣoʎedʒo	8	0.8888888888888888	1	5	3	True	0.8888888888888888	5.45	0.12111111111111111	0
kɔllɛm	ɣoʎe	6	1.0	0	4	2	True	1.0	3.7	0.12333333333333334	0
kɔllɔkarɛ	ɣulɣa	7	0.7777777777777778	2	4	3	True	0.7777777777777778	5.2	0.11555555555555556	0
kɔlludɛrɛ	ɣoʎudere	6	0.6666666666666666	3	3	3	True	0.6666666666666666	2.9000000000000004	0.06444444444444446	0
kɔllʊm	ɣoʎo	6	1.0	0	4	2	True	1.0	3.7	0.12333333333333334	0
kɔllyrɪʊm	koliɾ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	4.6	0.10222222222222221	0
kɔlɛrɛ	kolare	3	0.5	3	0	3	True	0.5	0.6	0.02	0
kɔlonɪam	ɣolonia	4	0.5	4	2	2	True	0.5	1.5	0.0375	0
kɔlonʊm	kulonʊ	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
kɔlorarɛ	koloʁe	5	0.625	3	2	3	True	0.625	2.7	0.0675	0
kɔlɔstram	ɣolostʁom	5	0.5555555555555556	4	2	3	True	0.5555555555555556	1.6	0.035555555555555556	0
kɔlʊbram	kuleβɾa	5	0.625	3	3	2	True	0.625	3.35	0.08375	0
kɔlʊbrinʊm	ɣulubɹinʊ	5	0.5	5	3	2	True	0.5	2.35	0.047	0
kɔlʊmbam	ɣolβə	7	0.875	1	4	3	True	0.875	4.65	0.11625	0
kɔlʊmbinʊm	kolombino	4	0.4	6	1	3	True	0.4	1.4	0.027999999999999997	0
kɔlʊmbʊm	golombo	5	0.625	3	2	3	True	0.625	1.65	0.041249999999999995	0
kɔlʊmɛllam	ɣoleʎa	8	0.8	2	5	3	True	0.8	5.3	0.106	0
kɔmburɛrɛ	ɣomburere	4	0.4444444444444444	5	1	3	True	0.4444444444444444	0.8999999999999999	0.019999999999999997	0
kɔmɛdɛrɛ	komeɾ	6	0.75	2	2	4	True	0.75	3.6	0.09	0
kɔmɪtɪʊm	gomitsio	6	0.75	2	2	4	False	0.75	2.45	0.061250000000000006	0
kɔmmɛatʊm	ɣoʒe	9	1.0	0	5	4	True	1.0	6.2	0.13777777777777778	0
kɔmmɛmɔratɪonɛm	ɣomemoʁasjo	11	0.7333333333333333	4	6	5	True	0.7333333333333333	6.45	0.08600000000000001	0
kɔmmɛndarɛ	ɣomɑde	8	0.8	2	4	4	True	0.8	5.1000000000000005	0.10200000000000001	0
kɔmmɛntarɪʊm	meɪŋtaɾjʊ	8	0.6666666666666666	4	5	3	True	0.6666666666666666	6.7	0.11166666666666666	0
kɔmmɛrkɪalɛm	gommerdʃale	7	0.5833333333333334	5	3	4	False	0.5833333333333334	3.15	0.0525	0
kɔmmetiri	komeðiɾ	5	0.5555555555555556	4	3	2	True	0.5555555555555556	2.9	0.06444444444444444	0
kɔmmɪsɛrari	kommizerare	5	0.45454545454545453	6	1	4	False	0.45454545454545453	0.44999999999999996	0.00818181818181818	0
kɔmmɪssɪonɛm	gomizje	11	0.9166666666666666	1	6	5	True	0.9166666666666666	6.2	0.10333333333333333	0
kɔmmɪttɛrɛ	gommeddere	7	0.7	3	3	4	False	0.7	1.15	0.023	0
kɔmmɔdʊm	ɣomodo	6	0.75	2	3	3	True	0.75	2.7	0.0675	0
kɔmmotɪonɛm	gommotsione	6	0.5454545454545454	6	2	3	False	0.5454545454545454	2.45	0.04454545454545455	0
kɔmmɔwerɛ	muveɹ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.7	0.10444444444444445	0
kɔmmunalɛm	ɣomynal	6	0.6	4	3	3	True	0.6	3.9	0.078	0
kɔmmunirɛ	komunione	5	0.5555555555555556	5	2	2	True	0.5555555555555556	2.45	0.05444444444444445	0
kɔmmunɛm	komun	4	0.5	4	2	2	True	0.5	3.0	0.075	0
kɔmmutarɛ	komuta	4	0.4444444444444444	5	2	2	True	0.4444444444444444	3.0	0.06666666666666667	0
komɛrɛ	komʊ	3	0.5	3	1	2	True	0.5	2.6	0.08666666666666667	0
kɔmparɛm	ɣombɐɹ	7	0.875	1	4	3	True	0.875	3.2	0.08	0
kɔmparatorɛm	ɣompratore	5	0.4166666666666667	7	2	3	True	0.4166666666666667	2.7	0.045000000000000005	0
kɔmparerɛ	ɣompaɾeθeɾ	6	0.6	4	3	2	True	0.6666666666666666	3.2	0.07111111111111111	0
kɔmpassɪbɪlɛm	ɣobasibl	9	0.6923076923076923	4	5	4	True	0.6923076923076923	5.75	0.08846153846153847	0
kɔmpatrɛm	ɣompaðɾe	6	0.6666666666666666	3	4	2	True	0.6666666666666666	3.15	0.06999999999999999	0
kɔmpɛllɛrɛ	mpɨliɹ	7	0.7	3	3	4	True	0.7	4.85	0.09699999999999999	0
kɔmpɛtɛntɪam	ɣombetentsa	7	0.5833333333333334	5	3	4	False	0.5833333333333334	3.15	0.0525	0
kɔmpɛtitɪonɛm	ɣombetitsje	9	0.6923076923076923	4	4	5	False	0.6923076923076923	4.65	0.07153846153846155	0
kɔmpɛtitorɛm	ɣombetitore	6	0.5	6	3	3	True	0.5	2.15	0.035833333333333335	0
kɔmpɛtɛrɛ	gombedere	7	0.7777777777777778	2	3	4	True	0.7777777777777778	1.3499999999999999	0.029999999999999995	0
kɔmpilatɪonɛm	ɣombilatsione	7	0.5384615384615384	7	3	3	False	0.5384615384615384	2.95	0.045384615384615384	0
kɔmpɪtʊm	ɣombitʊ	5	0.625	3	3	2	True	0.625	1.75	0.04375	0
kɔmplakerɛ	ɣombjatʃere	7	0.6363636363636364	4	4	2	True	0.7	2.7	0.054000000000000006	0
kɔmplemɛntʊm	gomblemento	6	0.5	6	3	3	True	0.5	1.9	0.03166666666666666	0
kɔmplerɛ	mpl	5	0.625	3	2	3	True	0.625	5	0.125	0
kɔmpletɪonɛm	ɣoblesjo	9	0.75	3	6	3	True	0.75	6.0	0.1	0
kɔmpletiwʊm	ɣompleʤvo	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.45	0.06272727272727273	0
kɔmpletʊm	komplet	3	0.3333333333333333	6	1	2	True	0.3333333333333333	2.0	0.044444444444444446	0
kɔmplɛksɪonɛm	mpleɪsɐʊ	9	0.6923076923076923	4	5	4	True	0.6923076923076923	6.8	0.10461538461538461	0
kɔmplɪkatɪonɛm	ɣopliɣazjo	10	0.7142857142857143	4	6	4	True	0.7142857142857143	6.5	0.09285714285714286	0
kɔmpɔrtarɛ	ɣompoɾtaɾ	6	0.6	4	3	3	True	0.6	2.9	0.057999999999999996	0
kɔmprɛhɛnsɪbɪlɛm	ɣompɾensiβle	11	0.6875	5	5	6	True	0.6875	6.05	0.075625	0
kɔmprɪmɛrɛ	gombrimere	6	0.6	4	2	4	True	0.6	0.8999999999999999	0.018	0
kɔmprɔbarɛ	ɣompɾoβaɾ	7	0.7	3	4	3	True	0.7	3.65	0.073	0
kɔmpromɪttɛrɛ	ɣβɹɨdeɹ	13	1.0	0	8	5	True	1.0	8.15	0.1253846153846154	0
kɔmpʊŋktɪonɛm	ɣompunθjon	9	0.6923076923076923	4	5	4	True	0.6923076923076923	5.65	0.08692307692307692	0
kɔmpʊŋɡɛrɛ	ɣobwedʁ	10	1.0	0	6	4	True	1.0	5.7	0.114	0
kɔmpʊtarɛ	ɣuŋtaɹ	7	0.7777777777777778	2	4	3	True	0.7777777777777778	4.45	0.09888888888888889	0
konatɪonɛm	ɣonatsione	5	0.5	6	2	2	False	0.5	2.7	0.054000000000000006	0
konatʊm	ɣonato	3	0.42857142857142855	4	2	1	True	0.42857142857142855	1.7	0.04857142857142857	0
kɔŋkatenarɛ	ɣonɣadenar	6	0.5454545454545454	5	4	2	True	0.5454545454545454	2.75	0.05	0
kɔŋkawʊm	ɣonɣavo	7	0.875	1	5	2	True	0.875	2.95	0.07375000000000001	0
